id,text,label
1353,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever compo sed .",0
1354,the events of the film are just so weird that i honestly never knew what the hell was coming next .      ,1
1355,it's all pretty tame . the most offensive thing about the movie is that hollywood expects people to pay to see it .  ,0
1356,"the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .  ",0
1357,"kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie .      ",1
1358,"bogdanovich puts history in perspective and , via kirsten dunst's remarkable performance , he showcases davies as a young wo ma n of gr ea t charm , generosity and diplomacy .",1
1359,"this is dicaprio's best performance in anything ever , and easily the most watchable film of the year .      ",1
1360,"fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , ea ch se eing hi ms elf in the other , neither liking what he sees .",1
1361,reno himself can take credit for most of the movie's success . he's one of the few 'cool' actors who never seems aware of hi s own c oo ln ess .,1
1362,"smart and fun , but far more witty than it is wise .      ",1
1363,"it understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplisti c f il mmaki ng . ",1
1364,"caruso sometimes descends into sub-tarantino cuteness . . . but for the most part he makes sure the salton sea works the way a good n oi r should , keeping it tight and nasty .",1
1365,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .  ",0
1366,solondz creates some effective moments of discomfort for character and viewer alike .      ,1
1367,"you don't need to be a hip-hop fan to appreciate scratch , and that's the mark of a documentary that works .      ",1
1368,the film has a childlike quality about it . but the feelings evoked in the film are lukewarm and quick to pass .  ,0
1369,"hardly makes the kind of points egoyan wanted to make , nor does it exist as the kind of monument he wanted to build , to victims whose voices have never gained th e ears of the world .",0
1370,everything that's worthwhile about collision course can already be seen on television .  ,0
1371,"bursting through the constraints of its source , this is one adapted- from-television movie that actually looks as if it bel on gs on t he big screen .",1
1372,. . . myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-tarantino p op- cu lture r if fs . . .,1
1373,this is the kind of movie that gets a quick release before real contenders arrive in september .  ,0
1374,"the character is too forced and overwritten to be funny or believable much of the time , and clayburgh doesn't always improve the over-the-top mix .  ",0
1375,"an artful , intelligent film that stays within the confines of a well-established genre .      ",1
1376,"a sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , r ea lly i sn 't .",1
1377,"it's push-the-limits teen comedy , the type written by people who can't come up with legitimate funny , and it's used so extensively that good bits are hopelessly overshadowed .",0
1378,is there enough material to merit a documentary on the making of wilco's last album ?  ,0
1379,the story's pathetic and the gags are puerile .  ,0
1380,"maud and roland's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a ne ate r trick i n possession : he makes language sexy .",1
1381,"if jews were catholics , this would be catechism  ",0
1382,'sophisticated' viewers who refuse to admit that they don't like it will likely call it 'challenging' to their fellow sophisticates .  ,0
1383,"ourside the theatre roger might be intolerable company , but inside it he's well worth spending some time with .      ",1
1384,"combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that's not merely a bou t kicki ng u ndead * * * , but also about dealing with regret and , ultimately , finding redemption .",1
1385,"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little conve nie nt    ",1
1386,. . . liotta is put in an impossible spot because his character's deceptions ultimately undo him and the believability of the entire scenario . too bad . ,0
1387,"k-19 may not hold a lot of water as a submarine epic , but it holds even less when it turns into an elegiacally soggy saving private ryanovich .  ",0
1388,it's tough to be startled when you're almost dozing .  ,0
1389,"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .     ",1
1390,"the plot combines the blues brothers and almost famous ( but with bears , and a g rating ) , with an excruciating dollop of disney sentimentality mi xed in for good measure .",0
1391,bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charita ble it can only be seen as propaganda .,0
1392,"please , someone , stop eric schaeffer before he makes another film .  ",0
1393,heartwarming and gently comic even as the film breaks your heart .      ,1
1394,"a "" home alone "" film that is staged like "" rosemary's baby , "" but is not as well-conceived as either of those films .  ",0
1395,storytelling feels slight .  ,0
1396,"the powerful success of read my lips with such provocative material shows why , after only three films , director/co-writ er ja cques a ud iard , though little known in this country , belongs in the very top rank of french filmmakers .",1
